ID,Category,Latitude,Longitude
SLD_08001,Background,16.504713,74.224857
SLD_08002,Background,8.89903,77.003611
SLD_08003,Background,15.600757,73.794118
SLD_08004,Background,11.570338,76.304796
SLD_08005,Background,11.98538,76.274458
SLD_08006,Background,10.314465,77.514806
SLD_08007,Background,12.677793,76.128858
SLD_08008,Background,9.77659,77.364424
SLD_08009,Background,11.032067,76.022337
SLD_08010,Background,10.133245,77.895345
SLD_08011,Background,9.892697,76.41825
SLD_08012,Background,9.880463,77.826639
SLD_08013,Background,13.352611,75.642241
SLD_08014,Background,11.993767,76.102233
SLD_08015,Background,16.517272,74.51692
SLD_08016,Background,16.646528,74.218134
SLD_08017,Background,14.281571,74.959075
SLD_08018,Background,9.817099,77.29509
SLD_08019,Background,18.722997,73.365023
SLD_08020,Background,13.93815,75.155066
SLD_08021,Background,18.387905,73.239901
SLD_08022,Background,12.936806,75.796491
SLD_08023,Background,14.154495,74.916743
SLD_08024,Background,9.805961,76.990071
SLD_08025,Background,9.628863,77.319832
SLD_08026,Background,15.013201,74.222084
SLD_08027,Background,15.558827,74.260964
SLD_08028,Background,16.47181,73.544938
SLD_08029,Background,9.978851,77.676487
SLD_08030,Background,11.310608,77.225425
SLD_08031,Background,18.348595,74.071949
SLD_08032,Background,11.508504,76.557853
SLD_08033,Background,9.123596,77.214871
SLD_08034,Background,13.39413,74.872609
SLD_08035,Background,8.668249,76.808838
SLD_08036,Background,17.110071,73.501687
SLD_08037,Background,11.81345,76.100939
SLD_08038,Background,18.691994,73.890937
SLD_08039,Background,14.737483,74.285073
SLD_08040,Background,17.82387,73.180669
SLD_08041,Background,13.562197,75.09534
SLD_08042,Background,11.509943,75.619434
SLD_08043,Background,8.627564,77.562352
SLD_08044,Background,14.326398,75.425861
SLD_08045,Background,15.687496,74.21584
SLD_08046,Background,12.967401,76.206448
SLD_08047,Background,17.833206,73.91625
SLD_08048,Background,15.104968,74.859122
SLD_08049,Background,15.193681,75.030581
SLD_08050,Background,16.393854,74.401988
SLD_08051,Background,15.648887,74.454973
SLD_08052,Background,13.792462,75.059625
SLD_08053,Background,14.285088,75.658043
SLD_08054,Background,9.2924,76.493632
SLD_08055,Background,17.065403,74.226967
SLD_08056,Background,14.871637,74.944932
SLD_08057,Background,9.36791,76.865983
SLD_08058,Background,9.414543,77.495412
SLD_08059,Background,9.763375,76.327396
SLD_08060,Background,9.669299,76.625509
SLD_08061,Background,8.931074,77.340606
SLD_08062,Background,15.955308,74.228428
SLD_08063,Background,12.994543,75.022673
SLD_08064,Background,18.254305,73.258775
SLD_08065,Background,10.676786,76.059179
SLD_08066,Background,11.15489,76.806084
SLD_08067,Background,17.851111,74.037432
SLD_08068,Background,12.846821,75.091989
SLD_08069,Background,10.629556,76.085451
SLD_08070,Background,16.110144,74.071814
SLD_08071,Background,12.820699,75.823372
SLD_08072,Background,14.509102,75.487641
SLD_08073,Background,13.03866,74.808455
SLD_08074,Background,16.183696,74.684623
SLD_08075,Background,16.801804,73.583331
SLD_08076,Background,15.824313,74.257245
SLD_08077,Background,13.491964,75.420967
SLD_08078,Background,13.518421,75.382089
SLD_08079,Background,17.500593,73.438831
SLD_08080,Background,13.366791,74.8079
SLD_08081,Background,9.365167,76.670238
SLD_08082,Background,12.809873,76.253374
SLD_08083,Background,16.707366,73.641109
SLD_08084,Background,18.192601,73.925352
SLD_08085,Background,8.643301,76.869828
SLD_08086,Background,16.027753,74.104652
SLD_08087,Background,11.787855,76.063264
SLD_08088,Background,17.271056,73.603948
SLD_08089,Background,11.516919,76.544169
SLD_08090,Background,10.991273,76.846774
SLD_08091,Background,15.496607,73.985633
SLD_08092,Background,10.287682,77.864687
SLD_08093,Background,16.969953,74.026065
SLD_08094,Background,15.301447,74.451635
SLD_08095,Background,10.562703,76.012794
SLD_08096,Background,18.865776,73.176615
SLD_08097,Background,13.764318,75.208306
SLD_08098,Background,17.661908,73.965658
SLD_08099,Background,16.537199,74.52663
SLD_08100,Background,15.686072,73.963647
SLD_08101,Background,18.162725,73.679456
SLD_08102,Background,13.575596,75.239465
SLD_08103,Background,11.543403,75.981862
SLD_08104,Background,9.983007,76.22763
SLD_08105,Background,11.819708,76.763163
SLD_08106,Background,17.122049,73.670421
SLD_08107,Background,15.658477,74.312579
SLD_08108,Background,11.160446,75.862181
SLD_08109,Background,17.41847,73.7913
