ID,Category,Latitude,Longitude
SLD_07001,Background,14.004699,75.26294
SLD_07002,Background,9.392379,77.100137
SLD_07003,Background,9.605658,76.328456
SLD_07004,Background,18.221516,73.531899
SLD_07005,Background,11.30091,76.834618
SLD_07006,Background,11.78211,76.753566
SLD_07007,Background,9.988527,77.20908
SLD_07008,Background,10.251489,76.850947
SLD_07009,Background,11.640587,76.234771
SLD_07010,Background,16.64518,73.672156
SLD_07011,Background,10.249718,76.53386
SLD_07012,Background,14.476785,75.393507
SLD_07013,Background,13.594418,74.775069
SLD_07014,Background,13.698003,74.676094
SLD_07015,Background,15.854114,74.181737
SLD_07016,Background,11.846889,76.505679
SLD_07017,Background,14.022612,75.160255
SLD_07018,Background,8.340414,77.225627
SLD_07019,Background,10.074202,76.518936
SLD_07020,Background,18.219628,73.556486
SLD_07021,Background,11.584242,75.805802
SLD_07022,Background,13.137274,75.296939
SLD_07023,Background,13.574409,75.319379
SLD_07024,Background,14.433128,75.073356
SLD_07025,Background,10.625771,77.069387
SLD_07026,Background,10.774521,77.429395
SLD_07027,Background,8.582811,77.08741
SLD_07028,Background,8.716336,76.976431
SLD_07029,Background,16.503942,74.445907
SLD_07030,Background,16.218439,74.1307
SLD_07031,Background,9.865397,77.406293
SLD_07032,Background,10.628749,76.66911
SLD_07033,Background,12.085073,76.221105
SLD_07034,Background,18.541177,73.444333
SLD_07035,Background,16.765266,73.995139
SLD_07036,Background,16.37516,73.439564
SLD_07037,Background,11.978166,75.806088
SLD_07038,Background,10.229021,77.591197
SLD_07039,Background,15.222974,74.362485
SLD_07040,Background,16.688214,74.287759
SLD_07041,Background,12.915824,76.078448
SLD_07042,Background,18.782177,73.534924
SLD_07043,Background,14.791687,74.971349
SLD_07044,Background,9.464253,77.790446
SLD_07045,Background,9.460022,76.956384
SLD_07046,Background,8.409267,77.085549
SLD_07047,Background,8.488243,76.917514
SLD_07048,Background,10.089217,77.282948
SLD_07049,Background,14.077444,74.937637
SLD_07050,Background,14.51691,75.006221
SLD_07051,Background,15.959482,74.088833
SLD_07052,Background,18.091322,73.60332
SLD_07053,Background,16.545727,73.406884
SLD_07054,Background,18.088955,73.71167
SLD_07055,Background,10.993847,76.319279
SLD_07056,Background,14.295978,74.84004
SLD_07057,Background,14.771913,74.450298
SLD_07058,Background,18.403666,74.031666
SLD_07059,Background,14.355284,74.736903
SLD_07060,Background,11.558805,77.106314
SLD_07061,Background,10.602757,77.462848
SLD_07062,Background,11.220406,76.944353
SLD_07063,Background,10.46833,76.122288
SLD_07064,Background,16.547541,73.505104
SLD_07065,Background,14.429455,75.461409
SLD_07066,Background,15.83028,74.70546
SLD_07067,Background,11.975842,76.345191
SLD_07068,Background,10.093615,77.184128
SLD_07069,Background,11.351305,76.17435
SLD_07070,Background,14.430254,75.556729
SLD_07071,Background,13.207475,76.072999
SLD_07072,Background,11.955833,76.598442
SLD_07073,Background,18.15136,73.301799
SLD_07074,Background,17.197871,73.247168
SLD_07075,Background,18.668901,73.519819
SLD_07076,Background,12.89322,75.852252
SLD_07077,Background,11.905554,75.761331
SLD_07078,Background,13.892831,75.212857
SLD_07079,Background,14.483766,75.504737
SLD_07080,Background,11.473917,76.748024
SLD_07081,Background,8.580278,76.930022
SLD_07082,Background,9.519376,77.194296
SLD_07083,Background,10.794018,76.094415
SLD_07084,Background,11.0142,77.064788
SLD_07085,Background,15.065553,75.090889
SLD_07086,Background,16.517172,73.381627
SLD_07087,Background,9.870807,77.342003
SLD_07088,Background,10.321449,77.959828
SLD_07089,Background,12.097308,76.161663
SLD_07090,Background,10.939682,77.433892
SLD_07091,Background,9.879589,76.814208
SLD_07092,Background,11.060261,77.503992
SLD_07093,Background,10.902265,76.941549
SLD_07094,Background,18.107692,74.040981
SLD_07095,Background,9.699064,76.59704
SLD_07096,Background,16.968963,73.806478
SLD_07097,Background,10.628102,77.862443
SLD_07098,Background,11.165299,77.367486
SLD_07099,Background,13.603256,75.174601
SLD_07100,Background,11.058818,76.090986
SLD_07101,Background,17.812326,73.559609
SLD_07102,Background,8.764798,77.686325
SLD_07103,Background,13.990621,75.790118
SLD_07104,Background,15.057774,74.381837
SLD_07105,Background,12.532514,75.016635
SLD_07106,Background,11.430818,75.843133
SLD_07107,Background,16.016616,74.445402
SLD_07108,Background,12.639319,75.254838
SLD_07109,Background,13.598931,75.761473
SLD_07110,Background,13.599444,75.641346
SLD_07111,Background,15.846101,74.670141
SLD_07112,Background,10.67596,77.379116
SLD_07113,Background,9.093046,76.933246
SLD_07114,Background,10.550223,77.126532
SLD_07115,Background,16.293052,73.408773
SLD_07116,Background,18.533987,73.098127
SLD_07117,Background,15.239718,74.533456
SLD_07118,Background,15.873251,73.703183
SLD_07119,Background,14.174257,74.692102
SLD_07120,Background,13.612193,75.676513
SLD_07121,Background,14.193258,74.83459
SLD_07122,Background,13.625601,75.046911
SLD_07123,Background,13.08076,75.230076
SLD_07124,Background,18.710329,73.744055
SLD_07125,Background,18.055058,73.041866
SLD_07126,Background,15.404417,74.011609
SLD_07127,Background,16.499409,74.067335
SLD_07128,Background,12.783687,76.265119
SLD_07129,Background,11.623207,75.591794
SLD_07130,Background,11.3779,75.837041
SLD_07131,Background,10.963039,77.192959
SLD_07132,Background,14.157914,75.549973
SLD_07133,Background,15.436859,74.865401
SLD_07134,Background,18.373964,72.93971
SLD_07135,Background,10.335536,76.525289
SLD_07136,Background,11.62188,76.585665
SLD_07137,Background,13.391475,75.661748
SLD_07138,Background,9.819277,76.59257
SLD_07139,Background,18.782951,73.450061
SLD_07140,Background,14.575863,74.932507
SLD_07141,Background,12.78103,75.673897
SLD_07142,Background,11.153096,76.798506
SLD_07143,Background,8.865101,76.938405
SLD_07144,Background,17.413677,74.02028
SLD_07145,Background,14.888954,74.879845
SLD_07146,Background,13.430209,75.853511
SLD_07147,Background,15.583786,74.227879
SLD_07148,Background,11.093712,77.379913
SLD_07149,Background,10.694018,76.972206
SLD_07150,Background,15.009469,74.913782
SLD_07151,Background,18.527727,73.516796
SLD_07152,Background,15.824608,74.833541
SLD_07153,Background,13.62854,74.694468
SLD_07154,Background,15.010519,75.147392
SLD_07155,Background,12.249152,76.08136
SLD_07156,Background,12.315076,76.17874
SLD_07157,Background,15.289996,74.473491
SLD_07158,Background,12.174881,76.28776
SLD_07159,Background,16.776742,73.336829
SLD_07160,Background,12.696699,75.156862
SLD_07161,Background,12.793397,75.471018
SLD_07162,Background,16.033927,74.36827
SLD_07163,Background,10.877533,76.478205
SLD_07164,Background,17.175105,73.58704
SLD_07165,Background,18.881623,73.78216
SLD_07166,Background,17.581225,73.650364
SLD_07167,Background,8.553096,77.219842
SLD_07168,Background,14.415975,75.153459
SLD_07169,Background,10.53876,77.001719
SLD_07170,Background,13.029791,74.945131
SLD_07171,Background,16.348406,74.448466
SLD_07172,Background,14.820532,74.597084
SLD_07173,Background,9.591249,77.397751
SLD_07174,Background,13.812058,75.871598
SLD_07175,Background,17.361996,73.552336
SLD_07176,Background,17.734376,73.702923
SLD_07177,Background,13.781795,75.824236
SLD_07178,Background,16.752417,74.330572
SLD_07179,Background,9.389125,77.120672
SLD_07180,Background,18.249026,74.00351
SLD_07181,Background,8.43934,77.314634
SLD_07182,Background,15.218606,74.853107
SLD_07183,Background,8.709378,76.913451
SLD_07184,Background,9.040042,77.395881
SLD_07185,Background,10.394897,76.3289
SLD_07186,Background,16.967709,73.581476
SLD_07187,Background,16.669737,73.731251
SLD_07188,Background,10.996568,77.46965
SLD_07189,Background,16.175103,73.864991
SLD_07190,Background,12.121946,76.643307
SLD_07191,Background,14.322049,74.456179
SLD_07192,Background,13.332101,74.919955
SLD_07193,Background,9.701228,77.631485
SLD_07194,Background,15.95714,73.825546
SLD_07195,Background,14.919192,74.755411
SLD_07196,Background,18.408726,73.651023
SLD_07197,Background,10.167095,77.351463
SLD_07198,Background,18.307086,73.768991
SLD_07199,Background,13.203322,75.225386
SLD_07200,Background,16.900881,74.148605
SLD_07201,Background,18.566839,73.044566
SLD_07202,Background,16.276201,73.663595
SLD_07203,Background,17.721177,73.637835
SLD_07204,Background,13.715537,75.822119
SLD_07205,Background,15.808634,74.897876
SLD_07206,Background,15.070321,74.174883
SLD_07207,Background,14.004883,75.129767
SLD_07208,Background,14.360642,74.560209
SLD_07209,Background,18.094592,74.091753
SLD_07210,Background,18.414093,74.073153
SLD_07211,Background,18.318083,73.642689
SLD_07212,Background,10.901817,77.655381
SLD_07213,Background,14.490038,75.479127
SLD_07214,Background,10.697293,77.723326
SLD_07215,Background,12.804916,75.668512
SLD_07216,Background,17.131607,74.116374
SLD_07217,Background,18.336147,73.424729
SLD_07218,Background,14.053964,75.552421
SLD_07219,Background,16.471869,73.599526
SLD_07220,Background,9.262068,77.555661
SLD_07221,Background,14.260574,74.570849
