ID,Category,Latitude,Longitude
SLD_12001,Background,10.38521,77.831006
SLD_12002,Background,12.386479,76.249828
SLD_12003,Background,13.489527,75.19855
SLD_12004,Background,13.624887,75.299252
SLD_12005,Background,10.890475,76.466557
SLD_12006,Background,10.091756,76.682363
SLD_12007,Background,8.616527,77.561926
SLD_12008,Background,9.983779,77.576631
SLD_12009,Background,13.3166,75.11133
SLD_12010,Background,16.053746,74.658295
SLD_12011,Background,14.101328,74.933304
SLD_12012,Background,10.827137,77.475463
SLD_12013,Background,15.54314,74.648428
SLD_12014,Background,12.988008,75.4367
SLD_12015,Background,13.474024,74.734543
SLD_12016,Background,15.865587,73.67676
SLD_12017,Background,9.814585,77.810855
SLD_12018,Background,12.918796,76.096669
SLD_12019,Background,14.989913,74.776037
SLD_12020,Background,18.500845,73.976426
SLD_12021,Background,10.595823,76.340615
SLD_12022,Background,14.717452,74.617532
SLD_12023,Background,12.07558,76.267341
SLD_12024,Background,12.996974,76.095475
SLD_12025,Background,10.607287,77.557286
SLD_12026,Background,18.765638,73.748451
SLD_12027,Background,18.511196,73.211469
SLD_12028,Background,18.58328,73.072075
SLD_12029,Background,15.295782,74.278446
SLD_12030,Background,10.212094,77.471351
SLD_12031,Background,10.539361,76.310227
SLD_12032,Background,8.358995,77.22617
SLD_12033,Background,11.135927,76.082762
SLD_12034,Background,15.358038,74.676234
SLD_12035,Background,16.8521,74.032808
SLD_12036,Background,15.783326,73.840731
SLD_12037,Background,12.981603,75.416889
SLD_12038,Background,17.253692,73.40792
SLD_12039,Background,10.15601,76.946715
SLD_12040,Background,13.013307,75.129034
SLD_12041,Background,17.487884,73.515738
SLD_12042,Background,11.277456,76.585628
SLD_12043,Background,8.71069,77.478547
SLD_12044,Background,17.759851,73.690151
SLD_12045,Background,10.899411,77.619389
SLD_12046,Background,17.859908,73.952054
SLD_12047,Background,11.799009,76.473551
SLD_12048,Background,11.906936,75.568394
SLD_12049,Background,11.889462,75.539097
SLD_12050,Background,13.382675,75.369097
SLD_12051,Background,18.725005,73.164586
SLD_12052,Background,18.3464,73.043535
SLD_12053,Background,9.762751,77.16152
SLD_12054,Background,18.660836,73.837219
SLD_12055,Background,10.177631,77.514374
SLD_12056,Background,14.59464,75.414589
SLD_12057,Background,15.964621,74.842396
SLD_12058,Background,11.826974,76.017635
SLD_12059,Background,9.128899,77.484038
SLD_12060,Background,16.12455,74.185147
SLD_12061,Background,9.778776,77.338132
SLD_12062,Background,16.614284,73.424411
SLD_12063,Background,16.03932,74.691101
SLD_12064,Background,10.427301,76.353176
SLD_12065,Background,18.419094,73.949577
SLD_12066,Background,17.58489,73.637553
SLD_12067,Background,11.782407,76.835175
SLD_12068,Background,10.872198,76.108519
SLD_12069,Background,12.924486,75.134402
SLD_12070,Background,17.738734,73.864512
SLD_12071,Background,13.174909,75.338919
SLD_12072,Background,17.795038,74.084638
SLD_12073,Background,10.402584,76.527367
SLD_12074,Background,9.04531,77.483072
SLD_12075,Background,15.818304,73.831809
SLD_12076,Background,13.414767,74.797591
SLD_12077,Background,10.364225,77.892502
SLD_12078,Background,8.704897,76.783783
SLD_12079,Background,15.881504,74.152275
SLD_12080,Background,13.94647,74.640908
SLD_12081,Background,14.654312,74.868826
SLD_12082,Background,9.554327,77.885173
SLD_12083,Background,9.670985,77.745988
SLD_12084,Background,11.510825,75.765217
SLD_12085,Background,13.901654,74.604224
SLD_12086,Background,18.966617,73.236199
SLD_12087,Background,12.805196,74.846136
SLD_12088,Background,11.462163,75.964818
SLD_12089,Background,16.28357,74.531597
SLD_12090,Background,14.186765,74.654798
SLD_12091,Background,18.004046,73.317369
SLD_12092,Background,13.704361,74.950247
SLD_12093,Background,10.558254,76.685818
SLD_12094,Background,16.592272,73.538691
SLD_12095,Background,11.441567,77.075917
SLD_12096,Background,14.901796,74.786524
SLD_12097,Background,14.615805,75.053958
SLD_12098,Background,15.153652,74.913665
SLD_12099,Background,9.975288,77.334969
SLD_12100,Background,17.066696,74.223738
SLD_12101,Background,17.322717,74.202194
SLD_12102,Background,14.554287,74.817797
SLD_12103,Background,10.09401,76.735652
SLD_12104,Background,12.926591,75.443953
SLD_12105,Background,11.356027,77.126776
SLD_12106,Background,13.406528,74.906306
SLD_12107,Background,15.878749,74.610214
SLD_12108,Background,15.486427,74.474714
SLD_12109,Background,13.775563,74.916191
SLD_12110,Background,15.444557,74.374644
SLD_12111,Background,16.766177,73.44423
SLD_12112,Background,10.236576,77.057905
SLD_12113,Background,11.626649,76.586273
SLD_12114,Background,15.800895,74.195844
SLD_12115,Background,10.101727,77.555216
SLD_12116,Background,15.675599,74.434765
SLD_12117,Background,11.816076,76.515176
SLD_12118,Background,10.474966,77.308523
SLD_12119,Background,15.230697,74.708439
SLD_12120,Background,12.613864,75.00975
SLD_12121,Background,11.421359,77.193117
SLD_12122,Background,16.225929,73.792638
SLD_12123,Background,11.491221,76.64843
SLD_12124,Background,17.247407,74.026733
SLD_12125,Background,15.541709,74.10732
SLD_12126,Background,13.488568,74.731883
SLD_12127,Background,18.416554,73.355639
SLD_12128,Background,18.874387,73.621691
SLD_12129,Background,12.091454,76.514053
SLD_12130,Background,10.690674,77.214108
SLD_12131,Background,15.611203,74.121354
SLD_12132,Background,15.475541,74.879287
SLD_12133,Background,10.231884,77.067648
SLD_12134,Background,17.865709,73.108106
SLD_12135,Background,16.354467,74.038388
SLD_12136,Background,9.47841,76.368372
SLD_12137,Background,11.925187,75.812223
SLD_12138,Background,16.324749,74.355342
SLD_12139,Background,13.17897,75.149271
SLD_12140,Background,15.258983,75.069758
SLD_12141,Background,12.745893,75.579758
SLD_12142,Background,11.830792,75.585844
SLD_12143,Background,9.163164,77.676222
SLD_12144,Background,14.588174,74.973746
SLD_12145,Background,13.726595,75.067442
SLD_12146,Background,15.005009,74.824346
SLD_12147,Background,14.776948,74.608309
SLD_12148,Background,9.748507,77.467885
SLD_12149,Background,10.630657,77.171956
SLD_12150,Background,15.234959,74.833879
SLD_12151,Background,12.976496,75.598004
SLD_12152,Background,18.070124,73.921367
SLD_12153,Background,17.519606,73.333889
SLD_12154,Background,16.538027,73.4469
SLD_12155,Background,16.697115,73.331278
SLD_12156,Background,18.674266,73.182722
SLD_12157,Background,10.543231,77.556119
SLD_12158,Background,15.468353,74.216735
SLD_12159,Background,16.675465,73.522482
SLD_12160,Background,16.082727,74.66397
SLD_12161,Background,13.362183,74.984853
SLD_12162,Background,11.188421,76.88656
SLD_12163,Background,16.90497,73.930714
SLD_12164,Background,10.677982,76.502671
SLD_12165,Background,13.590469,74.752644
SLD_12166,Background,15.355691,74.150809
SLD_12167,Background,16.201689,73.849226
SLD_12168,Background,11.459318,77.127792
SLD_12169,Background,8.913189,77.357051
SLD_12170,Background,9.222822,77.428476
SLD_12171,Background,18.716457,73.342058
SLD_12172,Background,14.573241,74.456861
SLD_12173,Background,10.707794,77.680885
SLD_12174,Background,11.869499,76.628881
SLD_12175,Background,14.79626,74.380865
SLD_12176,Background,8.408049,77.163327
SLD_12177,Background,13.000239,75.053314
SLD_12178,Background,10.895974,75.89072
SLD_12179,Background,16.806807,73.977182
SLD_12180,Background,15.360419,75.102759
SLD_12181,Background,16.071004,74.777049
