ID,Category,Latitude,Longitude
SLD_14001,Background,14.496979,75.268194
SLD_14002,Background,18.047464,73.970499
SLD_14003,Background,16.397334,73.648451
SLD_14004,Background,13.174291,74.864829
SLD_14005,Background,12.841826,75.069128
SLD_14006,Background,15.76004,74.704248
SLD_14007,Background,13.060966,75.621671
SLD_14008,Background,10.148129,77.495451
SLD_14009,Background,8.636227,77.669281
SLD_14010,Background,14.524115,75.146179
SLD_14011,Background,16.567767,74.474193
SLD_14012,Background,11.139935,77.258628
SLD_14013,Background,13.285192,75.23316
SLD_14014,Background,12.819639,75.246252
SLD_14015,Background,8.836624,77.337823
SLD_14016,Background,14.161473,75.318989
SLD_14017,Background,15.785071,74.013977
SLD_14018,Background,9.085159,76.53839
SLD_14019,Background,9.966929,76.788635
SLD_14020,Background,10.83096,76.520563
SLD_14021,Background,14.779404,74.384751
SLD_14022,Background,17.715489,73.556106
SLD_14023,Background,8.85165,77.459743
SLD_14024,Background,12.522045,75.196674
SLD_14025,Background,18.872543,73.765261
SLD_14026,Background,17.656885,73.212197
SLD_14027,Background,11.691062,75.970005
SLD_14028,Background,16.49387,73.701829
SLD_14029,Background,10.05177,77.881916
SLD_14030,Background,18.995629,73.842093
SLD_14031,Background,10.529133,76.435593
SLD_14032,Background,14.372167,74.981294
SLD_14033,Background,15.198276,74.020389
SLD_14034,Background,13.012575,75.622917
SLD_14035,Background,17.675957,74.038616
SLD_14036,Background,13.485702,75.670879
SLD_14037,Background,13.801096,75.876048
SLD_14038,Background,13.539093,74.866187
SLD_14039,Background,14.84529,74.654135
SLD_14040,Background,14.003522,75.446222
SLD_14041,Background,13.841592,75.412209
SLD_14042,Background,15.271296,74.289898
SLD_14043,Background,14.564216,75.397296
SLD_14044,Background,14.714602,75.316611
SLD_14045,Background,15.417064,74.429316
SLD_14046,Background,15.093322,74.874966
SLD_14047,Background,12.379416,76.582502
SLD_14048,Background,11.516719,76.771582
SLD_14049,Background,11.798913,76.805193
SLD_14050,Background,9.207225,77.731941
SLD_14051,Background,17.173908,74.143192
SLD_14052,Background,11.168583,76.216838
SLD_14053,Background,10.400837,77.634993
SLD_14054,Background,10.225261,77.408726
SLD_14055,Background,11.141931,77.429489
SLD_14056,Background,14.624401,75.165581
SLD_14057,Background,13.217253,75.471696
SLD_14058,Background,9.101812,77.697011
SLD_14059,Background,11.090834,76.920635
SLD_14060,Background,12.113354,76.033086
SLD_14061,Background,18.916346,73.111185
SLD_14062,Background,17.657102,73.37868
SLD_14063,Background,15.357492,74.830194
SLD_14064,Background,10.005893,76.593495
SLD_14065,Background,15.417558,74.194137
SLD_14066,Background,16.900949,73.308685
SLD_14067,Background,15.154551,74.968983
SLD_14068,Background,16.983354,74.164878
SLD_14069,Background,9.464358,77.776297
